transaction_id,town,state,datestamp,bread_size,bread_price_NGN
2080,Auchi,Edo,2026-03-11,Small,500
2081,Nnewi,Anambra,2025-06-24,Large,2200
2082,Oji River,Enugu,2025-02-26,Large,2200
2083,Ankpa,Kogi,2024-08-16,Extra Large,3500
2084,Uyo,Akwa Ibom,2024-12-24,Small,500
2085,Potiskum,Yobe,2025-01-29,Medium,1200
2086,Girei,Adamawa,2025-12-27,Small,500
2087,Azare,Bauchi,2025-04-26,Extra Large,3500
2088,Zuru,Kebbi,2025-08-18,Medium,1200
2089,Argungu,Kebbi,2025-09-09,Small,500
2090,Argungu,Kebbi,2024-11-01,Small,500
2091,Mbaise,Imo,2025-12-18,Medium,1200
2092,Keffi,Nasarawa,2026-04-03,Small,500
2093,Shendam,Plateau,2025-08-09,Extra Large,3500
2094,Ekwulobia,Anambra,2025-04-20,Medium,1200
2095,Udi,Enugu,2024-08-27,Extra Large,3500
2096,Uromi,Edo,2025-11-29,Large,2200
2097,Obudu,Cross River,2024-08-28,Medium,1200
2098,Omu-Aran,Kwara,2025-10-05,Medium,1200
2099,Okene,Kogi,2025-04-18,Small,500
2100,Nnewi,Anambra,2026-02-26,Medium,1200
2101,Gwoza,Borno,2025-05-28,Extra Large,3500
2102,Ijebu-Ode,Ogun,2025-08-09,Large,2200
2103,Kaltungo,Gombe,2024-06-08,Medium,1200
2104,Ishieke,Ebonyi,2024-05-21,Medium,1200
2105,Oporoma,Bayelsa,2026-01-05,Extra Large,3500
2106,Udi,Enugu,2026-03-18,Extra Large,3500
2107,Oyo Town,Oyo,2025-08-28,Small,500
2108,Ondo City,Ondo,2025-11-06,Medium,1200
2109,Zuru,Kebbi,2025-02-22,Medium,1200
2110,Agbor,Delta,2026-01-02,Small,500
2111,Abeokuta,Ogun,2024-10-13,Small,500
2112,Shendam,Plateau,2025-09-25,Small,500
2113,Idanre,Ondo,2024-05-03,Extra Large,3500
2114,Jos,Plateau,2025-05-01,Extra Large,3500
2115,Omoku,Rivers,2025-01-24,Small,500
2116,Gusau,Zamfara,2025-07-22,Extra Large,3500
2117,Nsukka,Enugu,2025-08-27,Large,2200
2118,Wudil,Kano,2025-07-21,Small,500
2119,Girei,Adamawa,2025-04-15,Large,2200
2120,Ohaozara,Ebonyi,2025-04-18,Small,500
2121,Iseyin,Oyo,2024-05-01,Medium,1200
2122,Suleja,Niger,2025-06-04,Large,2200
2123,Ibadan,Oyo,2024-05-05,Small,500
2124,Akwanga,Nasarawa,2025-05-19,Small,500
2125,Danbatta,Kano,2024-11-13,Large,2200
2126,Buni Yadi,Yobe,2026-04-11,Medium,1200
2127,Nembe,Bayelsa,2024-05-09,Large,2200
2128,Ogidi,Anambra,2025-12-12,Large,2200
2129,Awka,Anambra,2025-09-01,Extra Large,3500
2130,Epe,Lagos,2025-12-07,Small,500
2131,Badagry,Lagos,2026-02-21,Medium,1200
2132,Gusau,Zamfara,2024-07-14,Medium,1200
2133,Ogoja,Cross River,2024-07-06,Medium,1200
2134,Damaturu,Yobe,2024-08-13,Extra Large,3500
2135,Nsukka,Enugu,2024-09-14,Large,2200
2136,Omu-Aran,Kwara,2025-05-16,Extra Large,3500
2137,Kaduna,Kaduna,2025-12-13,Small,500
2138,Badagry,Lagos,2024-11-08,Extra Large,3500
2139,Eleme,Rivers,2025-02-11,Small,500
2140,Shendam,Plateau,2025-01-24,Large,2200
2141,Ejigbo,Osun,2025-02-17,Large,2200
2142,Azare,Bauchi,2025-06-14,Extra Large,3500
2143,Yenagoa,Bayelsa,2026-04-20,Extra Large,3500
2144,Ekpoma,Edo,2024-10-09,Small,500
2145,Otukpo,Benue,2025-09-09,Large,2200
2146,Biu,Borno,2026-01-06,Extra Large,3500
2147,Warri,Delta,2025-08-17,Small,500
2148,Danbatta,Kano,2026-01-14,Medium,1200
2149,Pankshin,Plateau,2025-11-03,Extra Large,3500
2150,Osogbo,Osun,2024-07-04,Large,2200
2151,Ado-Ekiti,Ekiti,2025-01-29,Small,500
2152,Dukku,Gombe,2025-06-05,Large,2200
2153,Ota,Ogun,2024-06-07,Large,2200
2154,Zuru,Kebbi,2024-05-03,Extra Large,3500
2155,Oyo Town,Oyo,2024-08-30,Medium,1200
2156,Daura,Katsina,2025-04-27,Large,2200
2157,Deba,Gombe,2025-03-10,Large,2200
2158,Kano,Kano,2025-11-21,Medium,1200
2159,Omu-Aran,Kwara,2025-06-14,Extra Large,3500
2160,Ishieke,Ebonyi,2026-01-14,Medium,1200
2161,Gashua,Yobe,2024-07-05,Medium,1200
2162,Auchi,Edo,2025-05-18,Medium,1200
2163,Owerri,Imo,2024-05-28,Small,500
2164,Kamba,Kebbi,2024-09-28,Medium,1200
2165,Ilesa,Osun,2026-01-21,Large,2200
2166,Auchi,Edo,2026-02-04,Small,500
2167,Yauri,Kebbi,2025-04-09,Medium,1200
2168,Epe,Lagos,2024-05-31,Medium,1200
2169,Gashua,Yobe,2024-06-20,Small,500
2170,Girei,Adamawa,2026-03-04,Extra Large,3500
2171,Ughelli,Delta,2026-02-13,Large,2200
2172,Asaba,Delta,2025-06-12,Large,2200
2173,Danbatta,Kano,2024-05-21,Large,2200
2174,Agbor,Delta,2026-03-06,Extra Large,3500
2175,Lokoja,Kogi,2024-12-12,Extra Large,3500
2176,Eket,Akwa Ibom,2026-03-30,Small,500
2177,Katsina,Katsina,2025-06-30,Extra Large,3500
2178,Deba,Gombe,2025-10-28,Large,2200
2179,Sagbama,Bayelsa,2025-09-29,Small,500
2180,Efon,Ekiti,2025-02-12,Medium,1200
2181,Zaria,Kaduna,2024-06-22,Small,500
2182,Nembe,Bayelsa,2024-08-23,Extra Large,3500
2183,Nembe,Bayelsa,2024-10-19,Extra Large,3500
2184,Igbara-Odo,Ekiti,2025-12-28,Large,2200
2185,Sokoto,Sokoto,2025-02-05,Large,2200
2186,Suleja,Niger,2026-02-11,Extra Large,3500
2187,Epe,Lagos,2024-12-25,Large,2200
2188,Ohafia,Abia,2025-10-31,Large,2200
2189,Omu-Aran,Kwara,2024-08-07,Extra Large,3500
2190,Gusau,Zamfara,2026-04-19,Medium,1200
2191,Ede,Osun,2025-10-08,Extra Large,3500
2192,Wudil,Kano,2025-04-28,Extra Large,3500
2193,Ijebu-Ode,Ogun,2026-04-09,Small,500
2194,Warri,Delta,2024-06-05,Large,2200
2195,Shendam,Plateau,2025-03-12,Large,2200
2196,Jamaare,Bauchi,2025-12-31,Extra Large,3500
2197,Yenagoa,Bayelsa,2024-12-31,Extra Large,3500
2198,Kagoro,Kaduna,2025-11-10,Medium,1200
2199,Kaura Namoda,Zamfara,2026-03-26,Medium,1200
2200,Ikere-Ekiti,Ekiti,2025-02-10,Extra Large,3500
2201,Rano,Kano,2025-11-13,Extra Large,3500
2202,Ikot Ekpene,Akwa Ibom,2024-05-18,Large,2200
2203,Eleme,Rivers,2024-11-12,Extra Large,3500
2204,Gombe,Gombe,2026-04-22,Small,500
2205,Sapele,Delta,2025-04-20,Large,2200
2206,Jos,Plateau,2025-01-12,Large,2200
2207,Ijebu-Ode,Ogun,2026-03-15,Extra Large,3500
2208,Owerri,Imo,2025-03-08,Small,500
2209,Kagoro,Kaduna,2025-09-05,Small,500
2210,Ikorodu,Lagos,2025-08-22,Extra Large,3500
2211,Owo,Ondo,2024-06-28,Extra Large,3500
2212,Monguno,Borno,2025-07-23,Small,500
2213,Hadejia,Jigawa,2025-12-01,Small,500
2214,Sapele,Delta,2025-09-30,Extra Large,3500
2215,Ogoja,Cross River,2024-06-25,Medium,1200
2216,Nnewi,Anambra,2024-08-17,Large,2200
2217,Sagamu,Ogun,2025-09-29,Small,500
2218,Bichi,Kano,2025-08-03,Small,500
2219,Tambuwal,Sokoto,2025-10-19,Medium,1200
2220,Vandeikya,Benue,2024-12-14,Medium,1200
2221,Gashua,Yobe,2024-07-13,Large,2200
2222,Funtua,Katsina,2024-04-30,Large,2200
2223,Vandeikya,Benue,2024-12-08,Large,2200
2224,Asaba,Delta,2025-01-15,Medium,1200
2225,Bali,Taraba,2024-11-10,Large,2200
2226,Degema,Rivers,2024-08-01,Large,2200
2227,Abakaliki,Ebonyi,2024-09-10,Medium,1200
2228,Agbor,Delta,2025-03-21,Medium,1200
2229,Efon,Ekiti,2025-06-06,Small,500
2230,Ilaro,Ogun,2025-02-19,Small,500
2231,Biu,Borno,2024-05-16,Small,500
2232,Pankshin,Plateau,2025-01-10,Large,2200
2233,Ikeja,Lagos,2024-07-04,Extra Large,3500
2234,Bali,Taraba,2025-07-08,Medium,1200
2235,Katsina,Katsina,2024-12-20,Small,500
2236,Biu,Gombe,2025-02-02,Medium,1200
2237,Kaltungo,Gombe,2024-11-26,Medium,1200
2238,Nsukka,Enugu,2025-02-04,Small,500
2239,Akure,Ondo,2024-06-27,Small,500
2240,Girei,Adamawa,2026-02-14,Extra Large,3500
2241,Eket,Akwa Ibom,2026-02-17,Small,500
2242,Abak,Akwa Ibom,2026-04-12,Small,500
2243,Jos,Plateau,2025-06-19,Large,2200
2244,Uyo,Akwa Ibom,2024-08-28,Large,2200
2245,Aba,Abia,2025-01-30,Small,500
2246,Udi,Enugu,2024-08-06,Medium,1200
2247,Ekpoma,Edo,2024-12-03,Small,500
2248,Brass,Bayelsa,2025-04-22,Large,2200
2249,Omu-Aran,Kwara,2024-06-12,Medium,1200
2250,Illela,Sokoto,2025-03-10,Medium,1200
2251,Illela,Sokoto,2025-02-28,Small,500
2252,Vandeikya,Benue,2025-04-15,Small,500
2253,Wukari,Taraba,2024-06-22,Medium,1200
2254,Wudil,Kano,2024-10-27,Small,500
2255,Otukpo,Benue,2024-10-24,Extra Large,3500
2256,Ikorodu,Lagos,2025-07-27,Medium,1200
2257,Osogbo,Osun,2025-07-05,Medium,1200
2258,Kaiama,Kwara,2024-09-16,Extra Large,3500
2259,Udi,Enugu,2024-07-14,Medium,1200
2260,Abeokuta,Ogun,2024-12-05,Large,2200
2261,Gwoza,Borno,2026-03-21,Small,500
2262,Wukari,Taraba,2024-12-25,Extra Large,3500
2263,Badagry,Lagos,2025-07-24,Small,500
2264,Sagbama,Bayelsa,2025-12-05,Extra Large,3500
2265,Gwoza,Borno,2024-12-23,Large,2200
2266,Saki,Oyo,2024-12-27,Large,2200
2267,Ile-Ife,Osun,2025-12-14,Extra Large,3500
2268,Danbatta,Kano,2026-01-15,Medium,1200
2269,Dass,Bauchi,2026-04-09,Large,2200
2270,Benin City,Edo,2024-08-04,Extra Large,3500
2271,Katsina-Ala,Benue,2024-12-17,Extra Large,3500
2272,Jalingo,Taraba,2026-03-20,Small,500
2273,Ughelli,Delta,2024-09-20,Extra Large,3500
2274,Otukpo,Benue,2024-12-12,Small,500
2275,Ikeja,Lagos,2026-04-02,Large,2200
2276,Efon,Ekiti,2026-04-05,Extra Large,3500
2277,Biu,Borno,2024-11-26,Extra Large,3500
2278,Bori,Rivers,2025-09-17,Large,2200
2279,Bida,Niger,2025-04-20,Extra Large,3500
2280,Kontagora,Niger,2025-06-21,Large,2200
2281,Ughelli,Delta,2024-10-21,Small,500
2282,Monguno,Borno,2025-01-26,Extra Large,3500
2283,Omoku,Rivers,2025-12-14,Medium,1200
2284,Yola,Adamawa,2025-02-08,Small,500
2285,Dass,Bauchi,2024-07-19,Small,500
2286,Uromi,Edo,2025-06-13,Large,2200
2287,Sapele,Delta,2025-07-03,Small,500
2288,Jamaare,Bauchi,2025-05-30,Extra Large,3500
2289,Ogbomoso,Oyo,2025-09-07,Large,2200
2290,Degema,Rivers,2025-06-03,Large,2200
2291,Gashua,Yobe,2026-03-24,Small,500
2292,Oron,Akwa Ibom,2025-03-30,Small,500
2293,Nassarawa,Nasarawa,2025-09-26,Large,2200
2294,Nassarawa,Nasarawa,2025-03-13,Extra Large,3500
2295,Uyo,Akwa Ibom,2024-11-25,Medium,1200
2296,Anka,Zamfara,2025-09-15,Medium,1200
2297,Degema,Rivers,2025-12-16,Medium,1200
2298,Malumfashi,Katsina,2025-11-29,Extra Large,3500
2299,Dikwa,Borno,2025-02-20,Extra Large,3500
2300,Tsafe,Zamfara,2025-04-26,Extra Large,3500
2301,Shendam,Plateau,2025-08-02,Medium,1200
2302,Sokoto,Sokoto,2024-10-20,Extra Large,3500
2303,Kazaure,Jigawa,2025-08-21,Extra Large,3500
2304,Omu-Aran,Kwara,2025-10-01,Large,2200
2305,Awka,Anambra,2025-11-24,Small,500
2306,Ogoja,Cross River,2024-06-20,Large,2200
2307,Numan,Adamawa,2026-04-21,Extra Large,3500
2308,Katsina-Ala,Benue,2025-04-12,Large,2200
2309,Kaiama,Kwara,2025-02-13,Large,2200
2310,Onitsha,Anambra,2025-05-02,Medium,1200
2311,Okigwe,Imo,2026-02-28,Small,500
2312,Misau,Bauchi,2025-09-14,Small,500
2313,Okene,Kogi,2025-05-29,Small,500
2314,Gashua,Yobe,2025-11-26,Small,500
2315,Iseyin,Oyo,2025-01-14,Extra Large,3500
2316,Kaduna,Kaduna,2026-02-10,Extra Large,3500
2317,Numan,Adamawa,2025-05-24,Extra Large,3500
2318,Akwanga,Nasarawa,2025-08-06,Small,500
2319,Port Harcourt,Rivers,2024-06-28,Medium,1200
2320,Kabba,Kogi,2025-11-10,Large,2200
2321,Ishieke,Ebonyi,2025-08-20,Large,2200
2322,Epe,Lagos,2025-01-11,Medium,1200
2323,Port Harcourt,Rivers,2025-08-12,Medium,1200
2324,Bichi,Kano,2024-05-29,Small,500
2325,Dutsin-Ma,Katsina,2026-04-16,Extra Large,3500
2326,Dukku,Gombe,2025-09-04,Small,500
2327,Vandeikya,Benue,2025-02-13,Large,2200
2328,Kaduna,Kaduna,2025-10-29,Extra Large,3500
2329,Ondo City,Ondo,2026-04-02,Large,2200
2330,Misau,Bauchi,2025-03-07,Large,2200
2331,Idanre,Ondo,2024-05-04,Large,2200
2332,Igbara-Odo,Ekiti,2024-11-02,Extra Large,3500
2333,Birnin Kudu,Jigawa,2025-05-05,Extra Large,3500
2334,Talata Mafara,Zamfara,2025-05-11,Small,500
2335,Wukari,Taraba,2025-06-25,Extra Large,3500
2336,Oji River,Enugu,2025-06-21,Large,2200
2337,Buni Yadi,Yobe,2025-03-18,Extra Large,3500
2338,Ogidi,Anambra,2025-02-06,Medium,1200
2339,Epe,Lagos,2025-11-12,Medium,1200
2340,Orlu,Imo,2025-07-01,Large,2200
2341,Ikare,Ondo,2025-04-27,Large,2200
2342,Azare,Bauchi,2025-01-04,Extra Large,3500
2343,Kafanchan,Kaduna,2024-05-14,Medium,1200
2344,Birnin Kudu,Jigawa,2024-07-12,Medium,1200
2345,Suleja,Niger,2025-02-25,Small,500
2346,Warri,Delta,2026-03-31,Small,500
2347,Okigwe,Imo,2024-07-20,Extra Large,3500
2348,Eleme,Rivers,2026-03-15,Extra Large,3500
2349,Akure,Ondo,2024-08-08,Medium,1200
2350,Onueke,Ebonyi,2024-12-10,Medium,1200
2351,Numan,Adamawa,2025-03-25,Large,2200
2352,Talata Mafara,Zamfara,2024-09-25,Small,500
2353,Port Harcourt,Rivers,2025-04-15,Small,500
2354,Sagbama,Bayelsa,2025-04-10,Large,2200
2355,Dass,Bauchi,2025-03-13,Large,2200
2356,Oporoma,Bayelsa,2025-09-18,Medium,1200
2357,Owerri,Imo,2024-12-16,Small,500
2358,Gembu,Taraba,2024-12-02,Large,2200
2359,Port Harcourt,Rivers,2025-12-10,Medium,1200
2360,Monguno,Borno,2024-07-20,Large,2200
2361,Keffi,Nasarawa,2026-01-07,Extra Large,3500
2362,Nsukka,Enugu,2025-08-13,Small,500
2363,Auchi,Edo,2025-09-03,Large,2200
2364,Ede,Osun,2024-08-25,Large,2200
2365,Ekwulobia,Anambra,2026-04-16,Large,2200
2366,Monguno,Borno,2024-10-22,Extra Large,3500
2367,Barkin Ladi,Plateau,2024-09-01,Large,2200
2368,Sapele,Delta,2024-08-22,Extra Large,3500
2369,Badagry,Lagos,2025-06-10,Small,500
2370,Uyo,Akwa Ibom,2026-03-28,Medium,1200
2371,Birnin Kudu,Jigawa,2024-10-13,Extra Large,3500
2372,Funtua,Katsina,2025-02-17,Small,500
2373,Potiskum,Yobe,2024-09-08,Extra Large,3500
2374,Lafia,Nasarawa,2025-08-08,Extra Large,3500
2375,Gumel,Jigawa,2025-03-08,Small,500
2376,Okigwe,Imo,2024-05-18,Medium,1200
2377,Ohaozara,Ebonyi,2025-07-19,Large,2200
2378,Abeokuta,Ogun,2024-09-18,Large,2200
2379,Oporoma,Bayelsa,2025-07-03,Extra Large,3500
2380,Sagamu,Ogun,2025-02-05,Extra Large,3500
2381,Otukpo,Benue,2025-09-24,Large,2200
2382,Sokoto,Sokoto,2024-09-24,Large,2200
2383,Ota,Ogun,2025-10-28,Large,2200
2384,Ibadan,Oyo,2025-12-09,Small,500
2385,Uromi,Edo,2024-06-11,Medium,1200
2386,Arochukwu,Abia,2024-07-10,Medium,1200
2387,Funtua,Katsina,2026-01-24,Small,500
2388,Biu,Borno,2024-09-10,Medium,1200
2389,Wukari,Taraba,2024-12-21,Extra Large,3500
2390,Zuru,Kebbi,2025-03-27,Extra Large,3500
2391,Ogoja,Cross River,2024-11-04,Medium,1200
2392,Yauri,Kebbi,2026-01-17,Medium,1200
2393,Oporoma,Bayelsa,2025-05-17,Large,2200
2394,Uromi,Edo,2025-08-07,Extra Large,3500
2395,Gombe,Gombe,2025-07-07,Small,500
2396,Tsafe,Zamfara,2025-07-17,Medium,1200
2397,Oporoma,Bayelsa,2025-06-30,Medium,1200
2398,Hadejia,Jigawa,2025-01-06,Small,500
2399,Rijau,Niger,2026-01-05,Extra Large,3500
2400,Hadejia,Jigawa,2025-07-22,Small,500
2401,Ikeja,Lagos,2025-12-12,Small,500
2402,Isuikwuato,Abia,2025-09-25,Extra Large,3500
2403,Iseyin,Oyo,2024-11-30,Small,500
2404,Biu,Gombe,2025-07-20,Medium,1200
2405,Kafanchan,Kaduna,2024-06-27,Extra Large,3500
2406,Keffi,Nasarawa,2024-08-02,Extra Large,3500
2407,Udi,Enugu,2024-07-22,Medium,1200
2408,Wudil,Kano,2024-12-06,Extra Large,3500
2409,Uromi,Edo,2024-09-07,Medium,1200
2410,Numan,Adamawa,2025-09-15,Large,2200
2411,Oguta,Imo,2025-05-05,Extra Large,3500
2412,Okigwe,Imo,2025-02-26,Extra Large,3500
2413,Yenagoa,Bayelsa,2024-08-05,Extra Large,3500
2414,Ogoja,Cross River,2025-02-01,Extra Large,3500
2415,Oji River,Enugu,2024-09-09,Extra Large,3500
2416,Dutse,Jigawa,2025-08-04,Small,500
2417,Gusau,Zamfara,2025-09-15,Small,500
2418,Okene,Kogi,2025-08-11,Extra Large,3500
2419,Jebba,Kwara,2026-04-27,Small,500
2420,Ohafia,Abia,2025-06-06,Extra Large,3500
2421,Malumfashi,Katsina,2025-04-19,Large,2200
2422,Akamkpa,Cross River,2024-08-07,Small,500
2423,Ekpoma,Edo,2024-12-12,Medium,1200
2424,Gwadabawa,Sokoto,2025-03-22,Large,2200
2425,Ogbomoso,Oyo,2024-06-05,Small,500
2426,Kamba,Kebbi,2025-01-14,Extra Large,3500
2427,Sapele,Delta,2024-05-04,Small,500
2428,Birnin Kebbi,Kebbi,2024-08-04,Medium,1200
2429,Bori,Rivers,2025-12-13,Large,2200
2430,Owo,Ondo,2026-04-01,Large,2200
2431,Birnin Kudu,Jigawa,2025-05-01,Large,2200
2432,Ondo City,Ondo,2025-04-23,Large,2200
2433,Omoku,Rivers,2025-09-09,Extra Large,3500
2434,Onitsha,Anambra,2025-02-24,Medium,1200
2435,Onitsha,Anambra,2025-12-31,Medium,1200
2436,Oron,Akwa Ibom,2025-04-19,Large,2200
2437,Ohaozara,Ebonyi,2024-06-26,Extra Large,3500
2438,Gwoza,Borno,2024-05-19,Small,500
2439,Ilesa,Osun,2025-11-04,Extra Large,3500
2440,Iseyin,Oyo,2024-11-26,Small,500
2441,Asaba,Delta,2024-11-13,Large,2200
2442,Brass,Bayelsa,2025-05-24,Large,2200
2443,Auchi,Edo,2024-08-27,Large,2200
2444,Udi,Enugu,2025-03-27,Small,500
2445,Gembu,Taraba,2025-10-21,Medium,1200
2446,Abeokuta,Ogun,2025-11-07,Medium,1200
2447,Port Harcourt,Rivers,2025-06-02,Large,2200
2448,Numan,Adamawa,2024-07-18,Small,500
2449,Bida,Niger,2024-07-19,Small,500
2450,Argungu,Kebbi,2025-11-14,Small,500
2451,Oporoma,Bayelsa,2025-12-19,Extra Large,3500
2452,Oyo Town,Oyo,2025-01-20,Small,500
2453,Lokoja,Kogi,2025-12-19,Extra Large,3500
2454,Kamba,Kebbi,2024-05-27,Medium,1200
2455,Enugu,Enugu,2025-10-04,Large,2200
2456,Birnin Kebbi,Kebbi,2025-05-31,Small,500
2457,Tsafe,Zamfara,2026-04-20,Extra Large,3500
2458,Oporoma,Bayelsa,2024-07-10,Large,2200
2459,Auchi,Edo,2025-12-24,Extra Large,3500
2460,Yenagoa,Bayelsa,2025-10-28,Medium,1200
2461,Ohaozara,Ebonyi,2024-11-30,Extra Large,3500
2462,Wudil,Kano,2026-04-27,Small,500
2463,Malumfashi,Katsina,2025-03-21,Extra Large,3500
2464,Dutsin-Ma,Katsina,2025-01-06,Medium,1200
2465,Ilorin,Kwara,2025-12-15,Large,2200
2466,Tambuwal,Sokoto,2025-03-13,Extra Large,3500
2467,Ede,Osun,2026-04-23,Extra Large,3500
2468,Saminaka,Kaduna,2025-11-14,Extra Large,3500
2469,Oporoma,Bayelsa,2024-10-17,Large,2200
2470,Uromi,Edo,2025-12-10,Extra Large,3500
2471,Yenagoa,Bayelsa,2025-06-30,Large,2200
2472,Ogbomoso,Oyo,2025-01-08,Medium,1200
2473,Eleme,Rivers,2025-09-28,Small,500
2474,Danbatta,Kano,2025-08-02,Extra Large,3500
2475,Oporoma,Bayelsa,2024-08-26,Large,2200
2476,Warri,Delta,2024-08-06,Large,2200
2477,Oguta,Imo,2024-09-25,Extra Large,3500
2478,Rano,Kano,2024-09-25,Small,500
2479,Gusau,Zamfara,2024-06-09,Small,500
2480,Sokoto,Sokoto,2025-01-08,Extra Large,3500
2481,Abeokuta,Ogun,2024-11-18,Extra Large,3500
2482,Gumel,Jigawa,2025-05-25,Large,2200
2483,Nembe,Bayelsa,2024-12-19,Small,500
2484,Gwoza,Borno,2025-09-23,Medium,1200
2485,Uromi,Edo,2024-11-24,Small,500
2486,Oporoma,Bayelsa,2024-11-08,Large,2200
2487,Kamba,Kebbi,2026-01-14,Extra Large,3500
2488,Ejigbo,Osun,2026-04-17,Large,2200
2489,Okene,Kogi,2025-09-05,Medium,1200
2490,Benin City,Edo,2024-07-05,Large,2200
2491,Katsina-Ala,Benue,2026-03-31,Small,500
2492,Arochukwu,Abia,2025-11-22,Small,500
2493,Umuahia,Abia,2026-02-27,Extra Large,3500
2494,Iseyin,Oyo,2026-04-22,Extra Large,3500
2495,Dutsin-Ma,Katsina,2026-01-20,Large,2200
2496,Bida,Niger,2024-07-28,Small,500
2497,Ikom,Cross River,2026-01-20,Small,500
2498,Ado-Ekiti,Ekiti,2024-10-26,Small,500
2499,Ado-Ekiti,Ekiti,2025-09-29,Medium,1200
2500,Barkin Ladi,Plateau,2025-12-23,Medium,1200
2501,Idanre,Ondo,2025-11-04,Medium,1200
2502,Sagbama,Bayelsa,2025-09-03,Extra Large,3500
2503,Ughelli,Delta,2025-04-19,Extra Large,3500
2504,Yola,Adamawa,2025-06-23,Medium,1200
2505,Ughelli,Delta,2024-11-09,Extra Large,3500
2506,Jos,Plateau,2025-02-23,Extra Large,3500
2507,Orlu,Imo,2025-03-23,Large,2200
2508,Minna,Niger,2025-08-03,Large,2200
2509,Aba,Abia,2026-01-30,Extra Large,3500
2510,Ilaro,Ogun,2024-07-04,Large,2200
2511,Oron,Akwa Ibom,2025-05-08,Extra Large,3500
2512,Eleme,Rivers,2024-11-16,Extra Large,3500
2513,Gombe,Gombe,2026-03-12,Small,500
2514,Idanre,Ondo,2025-01-21,Large,2200
2515,Gusau,Zamfara,2026-03-22,Large,2200
2516,Ilaro,Ogun,2024-12-22,Small,500
2517,Eleme,Rivers,2024-04-28,Large,2200
2518,Ede,Osun,2025-11-13,Small,500
2519,Onueke,Ebonyi,2025-10-14,Medium,1200
2520,Pankshin,Plateau,2025-10-13,Extra Large,3500
2521,Dukku,Gombe,2025-03-28,Medium,1200
2522,Ankpa,Kogi,2025-08-25,Extra Large,3500
2523,Ogoja,Cross River,2025-01-13,Extra Large,3500
2524,Sagamu,Ogun,2024-06-12,Extra Large,3500
2525,Ishieke,Ebonyi,2025-05-22,Medium,1200
2526,Kano,Kano,2024-10-03,Extra Large,3500
2527,Ikom,Cross River,2025-03-07,Medium,1200
2528,Ishieke,Ebonyi,2024-09-28,Extra Large,3500
2529,Katsina-Ala,Benue,2024-11-09,Extra Large,3500
2530,Daura,Katsina,2025-12-23,Medium,1200
2531,Gusau,Zamfara,2024-12-29,Small,500
2532,Omu-Aran,Kwara,2025-06-23,Large,2200
2533,Afikpo,Ebonyi,2025-06-14,Small,500
2534,Misau,Bauchi,2025-04-16,Extra Large,3500
2535,Dikwa,Borno,2025-01-03,Medium,1200
2536,Dikwa,Borno,2025-09-07,Medium,1200
2537,Bori,Rivers,2024-06-01,Large,2200
2538,Ilorin,Kwara,2024-07-08,Large,2200
2539,Agbor,Delta,2025-11-21,Small,500
2540,Ekwulobia,Anambra,2025-03-28,Extra Large,3500
2541,Maiduguri,Borno,2024-07-26,Small,500
2542,Gusau,Zamfara,2026-01-13,Small,500
2543,Abakaliki,Ebonyi,2025-03-15,Medium,1200
2544,Ikeja,Lagos,2024-04-27,Large,2200
2545,Ejigbo,Osun,2026-03-28,Extra Large,3500
2546,Otukpo,Benue,2024-09-21,Large,2200
2547,Okene,Kogi,2025-09-12,Small,500
2548,Igbara-Odo,Ekiti,2024-08-01,Extra Large,3500
2549,Umuahia,Abia,2025-08-15,Extra Large,3500
2550,Idah,Kogi,2024-08-21,Medium,1200
2551,Sagbama,Bayelsa,2026-03-09,Large,2200
2552,Sagamu,Ogun,2024-11-13,Medium,1200
2553,Agbor,Delta,2025-08-18,Extra Large,3500
2554,Biu,Gombe,2024-10-27,Extra Large,3500
2555,Ilaro,Ogun,2025-01-23,Extra Large,3500
2556,Bali,Taraba,2026-02-16,Small,500
2557,Ile-Ife,Osun,2024-08-25,Small,500
2558,Jalingo,Taraba,2025-02-10,Small,500
2559,Idah,Kogi,2024-12-06,Extra Large,3500
2560,Ohaozara,Ebonyi,2025-09-20,Small,500
2561,Minna,Niger,2024-10-15,Medium,1200
2562,Ogidi,Anambra,2025-08-19,Large,2200
2563,Ilaro,Ogun,2025-09-23,Large,2200
2564,Yauri,Kebbi,2024-04-27,Small,500
2565,Saminaka,Kaduna,2025-04-10,Medium,1200
2566,Kontagora,Niger,2024-08-02,Medium,1200
2567,Buni Yadi,Yobe,2024-10-09,Extra Large,3500
2568,Kaiama,Kwara,2025-09-06,Medium,1200
2569,Katsina,Katsina,2024-05-03,Small,500
2570,Gashua,Yobe,2025-09-17,Extra Large,3500
2571,Akamkpa,Cross River,2025-12-15,Large,2200
2572,Enugu,Enugu,2026-04-19,Large,2200
2573,Bali,Taraba,2025-03-01,Medium,1200
2574,Yola,Adamawa,2024-08-01,Large,2200
2575,Okigwe,Imo,2024-06-17,Extra Large,3500
2576,Sokoto,Sokoto,2025-02-01,Small,500
2577,Badagry,Lagos,2025-10-13,Large,2200
2578,Maiduguri,Borno,2024-07-10,Small,500
2579,Ilesa,Osun,2024-12-12,Small,500
2580,Oyo Town,Oyo,2026-01-31,Medium,1200
2581,Buni Yadi,Yobe,2024-08-05,Medium,1200
2582,Omu-Aran,Kwara,2025-11-13,Large,2200
2583,Obudu,Cross River,2025-10-29,Medium,1200
